,0
0,0.00034972987
1,0.00020834444
2,0.026405174
3,0.029215947
4,0.00022739737
5,0.00022789919
6,0.03610944
7,0.031762145
8,0.021915492
9,0.03250953
10,0.047002878
11,0.044474497
12,0.035513937
13,0.00031544807
14,0.0002825268
15,0.05337335
16,0.086069
17,0.15081845
18,0.1369359
19,0.032316282
20,0.00024070735
21,0.00021996279
22,0.0538866
23,0.00015691681
24,0.022915514
25,0.00022279522
26,0.19648914
27,0.090509355
28,0.00031175243
29,0.00020059578
30,0.00015207448
31,0.0017064005
32,0.14969651
33,0.00024263226
34,0.066785306
35,0.00022005595
36,0.13355161
37,0.029232485
38,0.00024474587
39,0.0012788586
40,0.040575888
41,0.00026042195
42,0.00013353507
43,0.00020213348
44,0.0014245933
45,0.029102765
46,0.00048195675
47,0.02875403
48,0.033384368
49,0.00027732144
50,0.030398225
51,0.052042477
52,0.00022310387
53,0.027926294
54,0.0003759316
55,0.04204973
56,0.00041443735
57,0.07333631
58,0.0005462829
59,0.04042696
60,0.00018557525
61,0.0014024884
62,0.00025745845
63,0.09776175
64,0.0022449486
65,0.059351057
66,0.069163166
67,0.036512874
68,0.019783026
69,0.0005529343
70,0.06175374
71,0.00022378795
72,0.0002464137
73,0.00029193782
74,0.0019830435
75,0.00030299247
76,0.0013719368
77,0.00030163207
78,0.017173884
79,0.00030478643
80,0.00023830145
81,0.021903493
82,0.02319383
83,0.00039022346
84,0.040574364
85,0.044002995
86,0.0002882712
87,0.1007649
88,0.0018358503
89,0.00019182087
90,0.0020727913
91,0.00021401093
92,0.064395666
93,0.0008509369
94,0.0003667558
95,0.00051312114
96,0.06398013
97,0.04949797
98,0.00035451207
99,0.08201635
100,0.03492986
101,0.0023223138
102,0.11574566
103,0.00018839771
104,0.0778548
105,0.00022116338
106,0.00030958967
107,0.00037857713
108,0.00027163277
109,0.12213839
110,0.065068915
111,0.023165833
112,0.047499858
113,0.00017266074
114,0.10629755
115,0.037993375
116,0.00066915056
117,0.05916487
118,0.04487234
119,0.0003783417
120,0.037818573
121,0.00018601069
122,0.102426484
123,0.033683486
124,0.00012421115
125,0.19405776
126,0.039759077
127,0.00019966076
128,0.00023488553
129,0.00022998425
130,0.09082876
131,0.00020020979
132,0.029810376
133,0.03022272
134,0.06897918
135,0.00017633225
136,0.028895844
137,0.030198565
138,0.0555053
139,0.02942497
140,0.03607767
141,0.03336731
142,0.025391733
143,0.00026180263
144,0.00066414697
145,0.00033367524
146,0.00026410763
147,0.0002739587
148,0.13010244
149,0.00024700927
150,0.00028600395
151,0.00015207448
152,0.00019206593
153,0.028707491
154,0.15929718
155,0.029220086
156,0.0023676618
157,0.00013317291
158,0.031549685
159,0.00033680958
160,0.09119178
161,0.15603127
162,0.00067365554
163,0.00040206322
164,0.00019666285
165,0.039041977
166,0.04463878
167,0.12786174
168,0.0005890002
169,0.00023971613
170,0.00049870677
171,0.00032202245
172,0.026298063
173,0.00016154598
174,0.07493457
175,0.00018733727
176,0.00016150885
177,0.00023224641
178,0.124177106
179,0.00020256641
180,0.0015398713
181,0.02358998
182,0.11781673
183,0.00020909391
184,0.00019014011
185,0.00029323774
186,0.00028754873
187,0.042067643
188,0.039102886
189,0.07642223
190,0.00020087714
191,0.056066744
192,0.00037663072
193,0.05672007
194,0.055183247
195,0.00014452834
196,0.00023967407
197,0.00023405971
198,0.14917599
199,0.06757872
200,0.10243269
201,0.0001945607
202,0.07196904
203,0.06355665
204,0.048532516
205,0.0013534629
206,0.06627709
207,0.049033288
208,0.04069776
209,0.056162655
210,0.10661386
211,0.00019997799
212,0.00022113053
213,0.027614344
214,0.09070833
215,0.00036479035
216,0.00067378394
217,0.0002761334
218,0.00022581451
219,0.022184623
220,0.00019827964
