,0
0,4.672585e-05
1,-0.022178346
2,0.025228357
3,0.03043131
4,-0.0044941613
5,0.0061237654
6,0.020329868
7,0.026588261
8,0.015102051
9,0.026953628
10,0.034396045
11,0.032285485
12,0.036291353
13,-0.0005101422
14,0.007769108
15,0.026424875
16,0.1130922
17,0.10853414
18,0.17739345
19,0.03064576
20,0.023050936
21,0.0029407605
22,0.035125323
23,-0.0061255647
24,0.032143064
25,-0.011383453
26,0.13219361
27,0.112932965
28,0.013363117
29,0.010838572
30,0.001513469
31,8.168584e-05
32,0.12699538
33,0.0014126007
34,0.07963117
35,-0.0049965847
36,0.08679149
37,0.049708262
38,-0.010157419
39,-0.015438477
40,0.06325652
41,0.0031447336
42,-0.019079076
43,0.011169624
44,0.0032839002
45,0.031274214
46,-0.002522166
47,0.031186545
48,0.043753013
49,-0.0062000677
50,0.01646255
51,0.052943148
52,0.0025472268
53,0.027923578
54,0.016130023
55,0.04323218
56,-0.00081183016
57,0.07521118
58,-0.00028950628
59,0.03319312
60,0.0034536943
61,-0.012732875
62,0.01377099
63,0.113260955
64,0.011280088
65,0.04081723
66,0.09577869
67,0.036021255
68,0.05161169
69,-0.0003083744
70,0.09749618
71,-0.003536
72,-0.0005226536
73,-2.043508e-05
74,0.014392758
75,-0.014508631
76,-0.011987671
77,-0.020339767
78,-0.011446472
79,-0.002547605
80,-0.013320802
81,0.04535135
82,0.019658042
83,0.001872208
84,0.047909588
85,0.060645007
86,-0.0060368804
87,0.119224265
88,0.020089364
89,-0.0043168114
90,0.0056434954
91,-0.0010987986
92,0.04507842
93,0.0025244732
94,0.0068747173
95,0.008671464
96,0.076439075
97,0.03361275
98,0.0061568
99,0.07869093
100,0.038489625
101,0.0068445317
102,0.09175347
103,-0.0040578246
104,0.10769157
105,-0.026909372
106,0.0019519627
107,-0.0102208145
108,0.021988496
109,0.035663515
110,0.043948524
111,0.008433182
112,0.060127147
113,-0.0090943985
114,0.07180414
115,0.05862435
116,-0.0055080904
117,0.08417046
118,0.035327263
119,0.0064610443
120,0.0109480955
121,0.01078945
122,0.14493863
123,0.049204424
124,-0.0038790759
125,0.16359092
126,0.050398104
127,0.0035315282
128,-0.0067556854
129,-0.010182887
130,0.08540586
131,-0.01096623
132,0.047312833
133,0.037520476
134,0.05204887
135,0.004482702
136,0.038080476
137,0.040595956
138,0.0580377
139,0.03219342
140,0.049664922
141,0.03550005
142,0.047949225
143,0.0047540125
144,0.00656648
145,-0.0035035284
146,-0.00218077
147,-0.007955978
148,0.16949476
149,-0.019565413
150,-0.0057694186
151,-0.016473515
152,0.007293303
153,0.036895633
154,0.13054785
155,0.036444783
156,-0.0054049306
157,-0.014825178
158,0.011313617
159,-0.006208336
160,0.10619836
161,0.16285561
162,0.010016605
163,0.0034475746
164,0.0034493294
165,0.058813006
166,0.017360186
167,0.124351375
168,0.0071971025
169,-0.01073828
170,-0.0009965748
171,0.0063525774
172,0.057516724
173,0.008824271
174,0.05607137
175,-0.014585214
176,0.016159667
177,-0.014979763
178,0.13727482
179,0.0035272865
180,0.0133503545
181,0.022583278
182,0.045266442
183,0.016277902
184,-0.007848768
185,-0.00086664595
186,0.004155671
187,0.030801648
188,0.027981943
189,0.11003606
190,0.0013277847
191,0.07207512
192,0.0019919053
193,0.048754185
194,0.083279245
195,0.0052624284
196,0.006066458
197,0.018364761
198,0.25090718
199,0.06726295
200,0.17494114
201,-0.033144936
202,0.054795817
203,0.05924587
204,0.02929111
205,0.017408341
206,0.08550045
207,0.060451552
208,0.009886158
209,0.043275148
210,0.11151157
211,0.00012160605
212,-0.007677667
213,0.010424623
214,0.11453861
215,0.0073598702
216,0.0015412001
217,-0.009657716
218,-0.010619709
219,0.03478481
220,-0.0014323434
221,0.038516276
222,0.080120265
223,0.0054675164
224,-0.0112082865
225,-0.0004951488
226,0.011608416
227,-0.0077099986
228,0.035741635
229,-0.03269171
230,0.046007134
231,0.015941313
232,-0.006444143
233,0.038553424
234,-0.0100745205
235,0.04569927
236,-0.01717895
237,-0.009482393
238,-0.0007380848
239,0.031727824
240,0.09426861
241,0.024696296
242,0.037132718
243,0.05317016
244,-0.00252203
245,-0.011767292
246,-0.0022908207
247,0.000983349
248,0.016071394
249,-0.009603079
250,0.03127756
251,0.040067688
252,0.18727316
253,0.037823424
254,0.06451116
255,0.0019351523
256,0.0007867841
257,0.08147601
258,0.068552874
259,0.004019583
260,0.0005972851
261,-0.010336241
262,0.03002637
263,-0.00027748104
264,0.04155928
265,0.04606095
266,0.025515813
267,-0.010730924
268,0.0041269176
269,0.02624782
270,0.2009287
271,-0.0029452909
272,-0.020986982
273,-0.03427223
274,0.0574729
275,-0.017112123
276,0.021591242
277,0.0036677667
278,0.10096648
279,0.027641485
280,0.01190324
281,0.004661849
282,0.09021649
283,0.0054826275
284,-0.012959935
285,-0.02866521
