,0
0,0.001040602
1,0.0006017129
2,0.030644627
3,0.02606724
4,0.00051292434
5,0.0006177874
6,0.03924882
7,0.031752795
8,0.023177996
9,0.034403343
10,0.055214442
11,0.047969677
12,0.03438183
13,0.00067131215
14,0.00064523163
15,0.05245779
16,0.07971167
17,0.15546748
18,0.13640979
19,0.03142343
20,0.00056794076
21,0.0005072812
22,0.055874385
23,0.0004340252
24,0.022712344
25,0.0005256371
26,0.20920755
27,0.08822723
28,0.0006335144
29,0.0005512207
30,0.0002709032
31,0.00026134896
32,0.15458928
33,0.00046243254
34,0.07020316
35,0.00059463066
36,0.13456129
37,0.03283415
38,0.0004003946
39,0.00025957962
40,0.04344872
41,0.00050503976
42,0.00026233812
43,0.00027275673
44,0.00035881088
45,0.026064636
46,0.0004933559
47,0.027804418
48,0.0347405
49,0.0005987715
50,0.03603815
51,0.0522002
52,0.00055994914
53,0.030130664
54,0.0008249162
55,0.040701624
56,0.0007544693
57,0.065679245
58,0.0010789456
59,0.040478848
60,0.0003168617
61,0.000318322
62,0.0007378564
63,0.09535732
64,0.00027153103
65,0.06362873
66,0.077387966
67,0.036058854
68,0.02059957
69,0.0009106342
70,0.062823966
71,0.0005894034
72,0.00076237344
73,0.0007102141
74,0.00031336036
75,0.0006563298
76,0.008457438
77,0.00053241773
78,0.018981652
79,0.0004947565
80,0.0004605807
81,0.019207109
82,0.018522125
83,0.0008552129
84,0.04494856
85,0.04287076
86,0.0005618931
87,0.08781322
88,0.00033967564
89,0.00043808625
90,0.00038679963
91,0.0003373987
92,0.06383412
93,0.0015335024
94,0.0008880939
95,0.0010974663
96,0.064935304
97,0.051120594
98,0.00065609365
99,0.082841896
100,0.038740188
101,0.00040883524
102,0.11689432
103,0.00049763283
104,0.08151066
105,0.0003967011
106,0.0008350261
107,0.000752228
108,0.0005657036
109,0.09841529
110,0.06977098
111,0.026741281
112,0.053851455
113,0.00037234297
114,0.10806859
115,0.0428735
116,0.0010942114
117,0.06032471
118,0.046048366
119,0.00076251954
120,0.03637886
121,0.00056747923
122,0.10720562
123,0.03639842
124,0.00036366985
125,0.20357244
126,0.04064761
127,0.0004613879
128,0.00062770094
129,0.0005763134
130,0.09750975
131,0.00042875166
132,0.02907291
133,0.033440463
134,0.06278897
135,0.00043231444
136,0.029292881
137,0.031311926
138,0.059383206
139,0.02840879
140,0.03994923
141,0.030631404
142,0.024081426
143,0.00056156225
144,0.0010047738
145,0.0008101186
146,0.00044477955
147,0.00051596214
148,0.12702443
149,0.0005221753
150,0.0007833653
151,0.00030293933
152,0.0003964204
153,0.03205991
154,0.15399279
155,0.0285611
156,0.00031043586
157,0.00028652226
158,0.024522888
159,0.0006691206
160,0.09594691
161,0.1573485
162,0.0012624557
163,0.00087277364
164,0.0004729031
165,0.046449106
166,0.042224668
167,0.13608712
168,0.0012023838
169,0.0004381531
170,0.0014030093
171,0.00057173753
172,0.027093926
173,0.0003684349
174,0.07333403
175,0.0004343534
176,0.0004922846
177,0.00043331188
178,0.12619275
179,0.00042790687
180,0.006632568
181,0.017348647
182,0.12005099
183,0.00044756834
184,0.00036741214
185,0.00059865275
186,0.00067273394
187,0.04439486
188,0.040252082
189,0.08193546
190,0.00037993237
191,0.05922226
192,0.0007436087
193,0.052429203
194,0.05915053
195,0.00032905015
196,0.0005372947
197,0.0005021012
198,0.14799352
199,0.06483088
200,0.094768144
201,0.00059044163
202,0.072231226
203,0.066525474
204,0.05626786
205,0.00020926622
206,0.06409695
207,0.050765358
208,0.042982604
209,0.054542128
210,0.10843993
211,0.00037571054
212,0.0005485194
213,0.018329062
214,0.091033936
215,0.00074272766
216,0.00023615002
217,0.00067557563
218,0.0003871802
219,0.025744315
220,0.00049162837
221,0.031186711
222,0.08300308
223,0.00032444266
224,0.0002979667
225,0.00051686115
226,0.03398177
227,0.025820889
228,0.024194915
