,0
0,0.00034094602
1,0.000985302
2,0.024683058
3,0.032205567
4,0.000287503
5,0.0005131364
6,0.036170937
7,0.032457367
8,0.023656439
9,0.03508508
10,0.046958596
11,0.046236984
12,0.036698923
13,-0.000592988
14,0.00050197914
15,0.05358847
16,0.088074
17,0.14999995
18,0.13791525
19,0.03256034
20,0.0010056123
21,0.0005600862
22,0.05429829
23,0.00055796653
24,0.021772042
25,0.0004340969
26,0.20538998
27,0.088200256
28,0.00020448118
29,0.00048125163
30,0.00045995042
31,-0.0009273514
32,0.15540066
33,0.0005785376
34,0.06908052
35,0.0011381283
36,0.12979198
37,0.030106641
38,5.122274e-05
39,-0.00026009977
40,0.043592174
41,0.0007581562
42,0.00096672773
43,-0.001104664
44,0.0028115287
45,0.019650675
46,0.0005510375
47,0.027136004
48,0.035533734
49,0.00026955456
50,0.030397285
51,0.051236235
52,0.00027697533
53,0.029525764
54,-0.0002937205
55,0.046932563
56,0.0012099817
57,0.07575267
58,0.0017857254
59,0.04050879
60,0.00018835068
61,0.00028140098
62,-0.0007583201
63,0.09987299
64,-0.003222786
65,0.06124141
66,0.070546485
67,0.037517205
68,0.019716337
69,0.001061108
70,0.0650229
71,0.00015230477
72,0.0006021857
73,0.00068436563
74,-0.001401715
75,0.00024152547
76,0.0005399212
77,-0.00027699396
78,0.022435986
79,0.0011209473
80,0.00064400956
81,0.023984674
82,0.020788342
83,0.00043094158
84,0.04154075
85,0.044878982
86,0.0007267967
87,0.09991984
88,0.0009598732
89,0.00019659102
90,-8.165836e-06
91,0.00030593947
92,0.06441667
93,0.0020403601
94,0.00034353882
95,0.0010895096
96,0.06640036
97,0.04967612
98,0.0001039505
99,0.0827211
100,0.0360455
101,0.016939152
102,0.1206625
103,0.0014535822
104,0.08092048
105,0.0004016459
106,0.0014181957
107,0.0008036867
108,0.0012890734
109,0.112529285
110,0.063870095
111,0.022793032
112,0.05262857
113,0.0005553551
114,0.103998415
115,0.03883919
116,0.001630798
117,0.06086842
118,0.043861065
119,0.0010108463
120,0.037124068
121,9.963289e-05
122,0.106726535
123,0.03547077
124,-0.00038256496
125,0.20335361
126,0.039623704
