,0
0,0.0007044537
1,0.0005217079
2,0.029691398
3,0.031652205
4,0.0006084409
5,0.0006546873
6,0.038185544
7,0.030366821
8,0.026906583
9,0.03343516
10,0.051586952
11,0.04260613
12,0.034247953
13,0.0005219469
14,0.0005111263
15,0.053834375
16,0.091002844
17,0.1472433
18,0.14888884
19,0.031197796
20,0.0005016628
21,0.00045668686
22,0.055837847
23,0.0003671884
24,0.019454384
25,0.0004917195
26,0.2130675
27,0.090303354
28,0.0005802957
29,0.0006200854
30,0.00039055027
31,0.0008058509
32,0.15359943
33,0.0005940274
34,0.067229524
35,0.00047907114
36,0.13085982
37,0.030941812
38,0.00049718696
39,0.00047575045
40,0.039123833
41,0.0005507297
42,0.00038249587
43,0.0005435792
44,0.000844586
45,0.027461283
46,0.00049794174
47,0.028009
48,0.035369247
49,0.0008136096
50,0.034345273
51,0.05587905
52,0.00056524493
53,0.027948359
54,0.00059984997
55,0.043951992
56,0.00073929364
57,0.06954033
58,0.0008906789
59,0.042423707
60,0.000502433
61,0.0006760603
62,0.00056990294
63,0.09159125
64,0.0008155909
65,0.06287994
66,0.08005196
67,0.03113335
68,0.019207094
69,0.00094110885
70,0.060603656
71,0.00041956885
72,0.00070864114
73,0.00073694665
74,0.0006221985
75,0.0005610133
76,0.0008204021
77,0.0006036593
78,0.023338698
79,0.0007110393
80,0.00045541726
81,0.022599613
82,0.023745598
83,0.00079093286
84,0.04041651
85,0.046253003
86,0.0006532563
87,0.09661872
88,0.00078071223
89,0.0006116019
90,0.0010938293
91,0.0003109575
92,0.060112104
93,0.0012835005
94,0.0007231761
95,0.0009799573
96,0.06094237
97,0.047587328
98,0.0005464988
99,0.077287085
100,0.038270485
101,0.00075288536
102,0.12311769
103,0.0005046788
104,0.079349
105,0.00048038742
106,0.0010118966
107,0.00079799315
108,0.00046992252
109,0.1140649
110,0.06673697
111,0.024356317
112,0.04885966
113,0.00047163095
114,0.11135907
115,0.042624097
116,0.0019524235
117,0.0594447
118,0.043767493
119,0.0006693837
120,0.038531028
121,0.00036689726
122,0.10355742
123,0.03412706
124,0.00031785714
125,0.21502252
126,0.040129352
127,0.00046512636
128,0.0006711438
129,0.0005266921
130,0.09815751
131,0.0005476789
132,0.027952489
133,0.032490976
134,0.057930205
135,0.0004401233
136,0.02542675
137,0.031557906
138,0.058902778
139,0.027935745
140,0.036450002
141,0.02703169
142,0.02155252
143,0.00054895825
144,0.0010887784
145,0.00076896604
146,0.0006837773
147,0.00047743658
148,0.1410934
149,0.00048563283
