,0
0,-0.0013045529
1,-0.015257852
2,0.02152395
3,0.009596913
4,-0.011851648
5,0.006103815
6,0.03339822
7,0.017274028
8,0.01702334
9,0.030417226
10,0.03273612
11,0.03927232
12,0.018082673
13,-0.007983992
14,0.0001749103
15,0.0395874
16,0.08803353
17,0.10515334
18,0.17099454
19,0.027128994
20,-0.005101792
21,0.011809422
22,0.037994903
23,0.0030309935
24,0.03143854
25,-0.0058373543
26,0.13311061
27,0.1454336
28,0.00033802213
29,-0.008723659
30,-0.029834678
31,-0.024472805
32,0.11790267
33,-0.014620598
34,0.07937764
35,0.008645847
36,0.067788444
37,0.029685343
38,0.0027643633
39,-0.020593254
40,0.045970436
41,-0.0032052486
42,-0.01108359
43,0.007829018
44,-0.010945171
45,0.019605596
46,-0.0009932225
47,0.04004617
48,0.0492638
49,0.001935991
50,0.024618093
51,0.030539572
52,-0.0014185146
53,0.029060336
54,0.0017947922
55,0.0319336
56,-0.0008565467
57,0.06942204
58,0.001602422
59,0.023117822
60,-0.009791136
61,0.003882939
62,-0.007056841
63,0.0924958
64,-0.006300934
65,0.048269097
66,0.111903705
67,0.046420887
68,0.03270673
69,-0.0050068763
70,0.06853076
71,-0.0085618645
72,-0.0068888976
73,-0.010305189
74,-0.012434231
75,-0.011854816
76,-0.01754998
77,-0.011091495
78,0.0043732086
79,-0.009422107
80,-0.004936502
81,0.02365862
82,0.012360986
83,-0.005267685
84,0.03875147
85,0.07104601
86,-0.011284703
87,0.08594033
88,-0.008053372
89,-0.022449
90,0.0015713559
91,0.0018776827
92,0.048013225
93,0.006213705
94,-0.0054495833
95,0.0058330637
96,0.07092494
97,0.034497406
98,-0.0037911828
99,0.10665452
100,0.041245483
101,-0.017785693
102,0.09994212
103,0.0015012701
104,0.10013792
105,-0.010464121
106,-0.0029476047
107,-0.008847656
108,-0.0049190703
109,0.04002693
110,0.049067274
111,0.026459215
112,0.038314413
113,-0.00043925643
114,0.035898782
115,0.02738327
116,-0.0010607331
117,0.09858685
118,0.044573795
119,0.0069964617
120,0.03889023
121,-0.008001229
122,0.11574096
123,0.050451744
124,-0.042731
125,0.16790046
126,0.037984427
127,-0.022321701
128,-0.006541963
129,-0.008084863
130,0.09922859
131,-0.015334155
132,0.050317977
133,0.026515512
134,0.05901474
135,-0.028822785
136,0.055322472
137,0.03821691
138,0.06427608
139,0.04175024
140,0.05540391
141,0.03691251
142,0.04297449
143,-0.002589229
144,0.0034906482
145,0.0142209735
146,0.002866005
147,-0.00023011072
148,0.17264372
149,-0.006254935
150,-0.009960769
151,-0.0056354483
152,0.004939271
153,0.042685125
154,0.109371535
155,0.052014012
156,-0.00019027665
157,-0.023568967
158,0.0029277848
159,0.0039043697
160,0.10675059
161,0.15843272
162,0.0061511924
163,0.011067545
164,-0.00010431046
165,0.04934406
166,0.037731078
167,0.07910016
168,0.010319223
169,-0.00486689
170,0.0016043764
171,-0.0013533491
172,0.024451261
173,0.005963326
174,0.059046365
175,-0.013614481
176,0.034078598
177,0.00792199
178,0.1510475
179,-0.0045783953
180,0.018884448
181,0.031119155
182,0.016155597
183,0.015743293
184,-0.011055354
185,-0.012230914
186,-0.010517361
187,0.036566984
188,0.024793064
189,0.12292689
190,-0.014390862
191,0.095534235
192,0.0031283638
193,0.055997618
194,0.0857389
195,-0.029989434
196,-0.0014820476
197,-0.012686994
198,0.2629121
199,0.065565564
200,0.17341408
201,-0.014781814
